elapsed_s,stage,host_monotonic_ns,device_timestamp_ms,axis,roll_deg,pitch_deg,relative_angle_deg,effective_error_deg,p_us,i_us,d_us,output_us,actual_pwm_us,saturated,in_deadband,mode
101.285721,00-120_STILL,36976934394400,189000,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
101.378576,00-120_STILL,36977027248900,189100,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
101.487940,00-120_STILL,36977136613000,189200,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
101.580332,00-120_STILL,36977229005100,189300,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
101.689027,00-120_STILL,36977337700000,189400,PITCH,-0.02,-0.03,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
101.732695,00-120_STILL,36977381367600,189500,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
101.891724,00-120_STILL,36977540396600,189600,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
101.984891,00-120_STILL,36977633564000,189700,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
102.093438,00-120_STILL,36977742111200,189800,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
102.186100,00-120_STILL,36977834773200,189900,PITCH,-0.04,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
102.293704,00-120_STILL,36977942376900,190000,PITCH,-0.04,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
102.387264,00-120_STILL,36978035936700,190100,PITCH,-0.05,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
102.480376,00-120_STILL,36978129048600,190200,PITCH,-0.05,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
102.589597,00-120_STILL,36978238269700,190300,PITCH,-0.05,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
102.683342,00-120_STILL,36978332015100,190400,PITCH,-0.05,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
102.732377,00-120_STILL,36978381049500,190500,PITCH,-0.05,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
102.887674,00-120_STILL,36978536346400,190600,PITCH,-0.05,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
102.981529,00-120_STILL,36978630202100,190700,PITCH,-0.05,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
103.089711,00-120_STILL,36978738383700,190800,PITCH,-0.05,-0.01,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
103.182253,00-120_STILL,36978830926300,190900,PITCH,-0.04,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
103.290994,00-120_STILL,36978939667300,191000,PITCH,-0.04,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
103.384985,00-120_STILL,36979033658000,191100,PITCH,-0.04,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
103.479305,00-120_STILL,36979127977900,191200,PITCH,-0.04,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
103.587086,00-120_STILL,36979235758400,191300,PITCH,-0.04,-0.01,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
103.681241,00-120_STILL,36979329914300,191400,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
103.732411,00-120_STILL,36979381083400,191500,PITCH,-0.03,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
103.883521,00-120_STILL,36979532193400,191600,PITCH,-0.04,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
103.992102,00-120_STILL,36979640775000,191700,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
104.086281,00-120_STILL,36979734953800,191800,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
104.179544,00-120_STILL,36979828217300,191900,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
104.287924,00-120_STILL,36979936596700,192000,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
104.381380,00-120_STILL,36980030053300,192100,PITCH,-0.02,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
104.490076,00-120_STILL,36980138748700,192200,PITCH,-0.03,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
104.584447,00-120_STILL,36980233119600,192300,PITCH,-0.04,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
104.693254,00-120_STILL,36980341926800,192400,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
104.732233,00-120_STILL,36980380905600,192500,PITCH,-0.02,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
104.880134,00-120_STILL,36980528807000,192600,PITCH,-0.01,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
104.988500,00-120_STILL,36980637172500,192700,PITCH,-0.01,-0.04,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
105.083173,00-120_STILL,36980731846300,192800,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
105.177323,00-120_STILL,36980825995900,192900,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
105.287383,00-120_STILL,36980936056100,193000,PITCH,-0.02,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
105.381031,00-120_STILL,36981029704100,193100,PITCH,-0.02,-0.02,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
105.488970,00-120_STILL,36981137642900,193200,PITCH,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
105.582250,00-120_STILL,36981230923300,193300,PITCH,-0.04,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
105.690292,00-120_STILL,36981338964800,193400,PITCH,-0.03,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
105.732107,00-120_STILL,36981380779500,193500,PITCH,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
105.890141,00-120_STILL,36981538814300,193600,PITCH,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
105.983629,00-120_STILL,36981632302000,193700,PITCH,-0.04,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
106.092744,00-120_STILL,36981741416800,193800,PITCH,-0.04,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
106.186318,00-120_STILL,36981834990400,193900,PITCH,-0.04,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
106.279374,00-120_STILL,36981928046500,194000,PITCH,-0.04,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
106.388014,00-120_STILL,36982036686500,194100,PITCH,-0.04,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
106.480013,00-120_STILL,36982128686300,194200,PITCH,-0.05,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
106.589587,00-120_STILL,36982238259800,194300,PITCH,-0.04,0.01,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
106.684988,00-120_STILL,36982333660700,194400,PITCH,-0.04,0.03,0.0,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
106.731986,00-120_STILL,36982380658800,194500,PITCH,-0.04,0.03,0.0,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
106.886676,00-120_STILL,36982535349300,194600,PITCH,-0.04,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
106.980693,00-120_STILL,36982629365600,194700,PITCH,-0.03,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
107.089391,00-120_STILL,36982738063700,194800,PITCH,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
107.182719,00-120_STILL,36982831392100,194900,PITCH,-0.03,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
107.291804,00-120_STILL,36982940477100,195000,PITCH,-0.02,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
107.385905,00-120_STILL,36983034577600,195100,PITCH,-0.02,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
107.478839,00-120_STILL,36983127512200,195200,PITCH,-0.02,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
107.587864,00-120_STILL,36983236537300,195300,PITCH,-0.01,-0.02,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
107.681695,00-120_STILL,36983330368000,195400,PITCH,-0.01,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
107.731461,00-120_STILL,36983380133800,195500,PITCH,-0.01,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
107.882070,00-120_STILL,36983530743200,195600,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
107.977015,00-120_STILL,36983625688100,195700,PITCH,-0.03,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
108.085606,00-120_STILL,36983734279400,195800,PITCH,-0.03,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
108.177250,00-120_STILL,36983825923000,195900,PITCH,-0.04,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
108.285650,00-120_STILL,36983934322700,196000,PITCH,-0.04,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
108.378678,00-120_STILL,36984027350600,196100,PITCH,-0.05,-0.02,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
108.488014,00-120_STILL,36984136686600,196200,PITCH,-0.07,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
108.582462,00-120_STILL,36984231135100,196300,PITCH,-0.06,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
108.691716,00-120_STILL,36984340388500,196400,PITCH,-0.05,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
108.731486,00-120_STILL,36984380158600,196500,PITCH,-0.04,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
108.878399,00-120_STILL,36984527072000,196600,PITCH,-0.04,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
108.985635,00-120_STILL,36984634307600,196700,PITCH,-0.05,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
109.079390,00-120_STILL,36984728063300,196800,PITCH,-0.03,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
109.189947,00-120_STILL,36984838620300,196900,PITCH,-0.03,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
109.283107,00-120_STILL,36984931780100,197000,PITCH,-0.04,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
109.392422,00-120_STILL,36985041094900,197100,PITCH,-0.04,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
109.486212,00-120_STILL,36985134884600,197200,PITCH,-0.02,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
109.579583,00-120_STILL,36985228256200,197300,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
109.688490,00-120_STILL,36985337162700,197400,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
109.731322,00-120_STILL,36985379994800,197500,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
109.890246,00-120_STILL,36985538918400,197600,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
109.983290,00-120_STILL,36985631963400,197700,PITCH,-0.03,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
110.092433,00-120_STILL,36985741105600,197800,PITCH,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
110.185673,00-120_STILL,36985834346000,197900,PITCH,-0.01,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
110.278802,00-120_STILL,36985927475000,198000,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
110.386993,00-120_STILL,36986035665800,198100,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
110.479596,00-120_STILL,36986128268700,198200,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
110.588813,00-120_STILL,36986237485900,198300,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
110.681989,00-120_STILL,36986330661600,198400,PITCH,-0.02,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
110.731052,00-120_STILL,36986379725000,198500,PITCH,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
110.884054,00-120_STILL,36986532726500,198600,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
110.977186,00-120_STILL,36986625859100,198700,PITCH,-0.01,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
111.086405,00-120_STILL,36986735077800,198800,PITCH,-0.02,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
111.180307,00-120_STILL,36986828979600,198900,PITCH,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
111.288753,00-120_STILL,36986937426000,199000,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
111.383114,00-120_STILL,36987031787000,199100,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
111.476831,00-120_STILL,36987125503600,199200,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
111.584530,00-120_STILL,36987233202700,199300,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
111.678862,00-120_STILL,36987327534800,199400,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
111.731196,00-120_STILL,36987379869100,199500,PITCH,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
111.882991,00-120_STILL,36987531663500,199600,PITCH,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
111.991461,00-120_STILL,36987640134300,199700,PITCH,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
112.085519,00-120_STILL,36987734192200,199800,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
112.180410,00-120_STILL,36987829082900,199900,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
112.288317,00-120_STILL,36987936989700,200000,PITCH,-0.04,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
112.381392,00-120_STILL,36988030065300,200100,PITCH,-0.04,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
112.489145,00-120_STILL,36988137818300,200200,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
112.582160,00-120_STILL,36988230832600,200300,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
112.691508,00-120_STILL,36988340181400,200400,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
112.730914,00-120_STILL,36988379587000,200500,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
112.878328,00-120_STILL,36988527000900,200600,PITCH,-0.03,-0.03,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
